topic, metric, value, alpha, gamma, eta, inference, dataset
46,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
47,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
48,tu,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
49,tu,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
50,tu,9.93814,1.00E-05,1.00E-05,4.20E-05,sa,20news
51,tu,9.97938,1.00E-05,1.00E-05,4.20E-05,sa,20news
52,tu,9.93814,1.00E-05,1.00E-05,4.20E-05,sa,20news
53,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
54,tu,9.95876,1.00E-05,1.00E-05,4.20E-05,sa,20news
55,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
56,tu,9.95876,1.00E-05,1.00E-05,4.20E-05,sa,20news
57,tu,9.90722,1.00E-05,1.00E-05,4.20E-05,sa,20news
58,tu,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
59,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
60,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
61,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
62,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
63,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
64,tu,9.97938,1.00E-05,1.00E-05,4.20E-05,sa,20news
65,tu,9.91753,1.00E-05,1.00E-05,4.20E-05,sa,20news
66,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
67,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
68,tu,9.92784,1.00E-05,1.00E-05,4.20E-05,sa,20news
69,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
70,tu,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
71,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
72,tu,9.93814,1.00E-05,1.00E-05,4.20E-05,sa,20news
73,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
74,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
75,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
76,tu,9.95876,1.00E-05,1.00E-05,4.20E-05,sa,20news
77,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
78,tu,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
79,tu,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
80,tu,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
81,tu,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
82,tu,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
83,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
84,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
85,tu,9.97938,1.00E-05,1.00E-05,4.20E-05,sa,20news
86,tu,9.79381,1.00E-05,1.00E-05,4.20E-05,sa,20news
87,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
88,tu,9.97938,1.00E-05,1.00E-05,4.20E-05,sa,20news
89,tu,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
90,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
91,tu,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
92,tu,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
93,tu,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
94,tu,9.97938,1.00E-05,1.00E-05,4.20E-05,sa,20news
95,tu,9.94845,1.00E-05,1.00E-05,4.20E-05,sa,20news
96,tu,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
97,tu,9.94845,1.00E-05,1.00E-05,4.20E-05,sa,20news
0,pmi,37.2424,1.00E-05,1.00E-05,4.20E-05,crs,20news
1,pmi,-18.9092,1.00E-05,1.00E-05,4.20E-05,crs,20news
2,pmi,62.7185,1.00E-05,1.00E-05,4.20E-05,crs,20news
3,pmi,43.5376,1.00E-05,1.00E-05,4.20E-05,crs,20news
4,pmi,28.9953,1.00E-05,1.00E-05,4.20E-05,crs,20news
5,pmi,45.5259,1.00E-05,1.00E-05,4.20E-05,crs,20news
6,pmi,179.673,1.00E-05,1.00E-05,4.20E-05,crs,20news
7,pmi,92.1287,1.00E-05,1.00E-05,4.20E-05,crs,20news
8,pmi,86.9521,1.00E-05,1.00E-05,4.20E-05,crs,20news
9,pmi,52.8528,1.00E-05,1.00E-05,4.20E-05,crs,20news
10,pmi,60.5026,1.00E-05,1.00E-05,4.20E-05,crs,20news
11,pmi,1.19665,1.00E-05,1.00E-05,4.20E-05,crs,20news
12,pmi,110.513,1.00E-05,1.00E-05,4.20E-05,crs,20news
13,pmi,28.5291,1.00E-05,1.00E-05,4.20E-05,crs,20news
14,pmi,39.1059,1.00E-05,1.00E-05,4.20E-05,crs,20news
15,pmi,-6.7248,1.00E-05,1.00E-05,4.20E-05,crs,20news
16,pmi,76.3741,1.00E-05,1.00E-05,4.20E-05,crs,20news
17,pmi,8.05139,1.00E-05,1.00E-05,4.20E-05,crs,20news
18,pmi,45.2684,1.00E-05,1.00E-05,4.20E-05,crs,20news
19,pmi,55.3676,1.00E-05,1.00E-05,4.20E-05,crs,20news
20,pmi,-13.1411,1.00E-05,1.00E-05,4.20E-05,crs,20news
21,pmi,60.0925,1.00E-05,1.00E-05,4.20E-05,crs,20news
22,pmi,52.1348,1.00E-05,1.00E-05,4.20E-05,crs,20news
23,pmi,107.9876,1.00E-05,1.00E-05,4.20E-05,crs,20news
24,pmi,94.8501,1.00E-05,1.00E-05,4.20E-05,crs,20news
25,pmi,61.6985,1.00E-05,1.00E-05,4.20E-05,crs,20news
26,pmi,212.616,1.00E-05,1.00E-05,4.20E-05,crs,20news
27,pmi,267.63,1.00E-05,1.00E-05,4.20E-05,crs,20news
28,pmi,43.6129,1.00E-05,1.00E-05,4.20E-05,crs,20news
29,pmi,60.4997,1.00E-05,1.00E-05,4.20E-05,crs,20news
30,pmi,-7.5189,1.00E-05,1.00E-05,4.20E-05,crs,20news
31,pmi,103.6155,1.00E-05,1.00E-05,4.20E-05,crs,20news
32,pmi,-9.8362,1.00E-05,1.00E-05,4.20E-05,crs,20news
33,pmi,19.6156,1.00E-05,1.00E-05,4.20E-05,crs,20news
34,pmi,61.0038,1.00E-05,1.00E-05,4.20E-05,crs,20news
35,pmi,96.9459,1.00E-05,1.00E-05,4.20E-05,crs,20news
36,pmi,29.3527,1.00E-05,1.00E-05,4.20E-05,crs,20news
37,pmi,-7.7759,1.00E-05,1.00E-05,4.20E-05,crs,20news
38,pmi,24.1398,1.00E-05,1.00E-05,4.20E-05,crs,20news
39,pmi,-46.6305,1.00E-05,1.00E-05,4.20E-05,crs,20news
40,pmi,41.7196,1.00E-05,1.00E-05,4.20E-05,crs,20news
41,pmi,-50.782,1.00E-05,1.00E-05,4.20E-05,crs,20news
42,pmi,-47.0775,1.00E-05,1.00E-05,4.20E-05,crs,20news
43,pmi,20.1635,1.00E-05,1.00E-05,4.20E-05,crs,20news
44,pmi,-57.9622,1.00E-05,1.00E-05,4.20E-05,crs,20news
45,pmi,72.9278,1.00E-05,1.00E-05,4.20E-05,crs,20news
46,pmi,104.6482,1.00E-05,1.00E-05,4.20E-05,crs,20news
47,pmi,471.506,1.00E-05,1.00E-05,4.20E-05,crs,20news
48,pmi,4.69877,1.00E-05,1.00E-05,4.20E-05,crs,20news
49,pmi,54.3952,1.00E-05,1.00E-05,4.20E-05,crs,20news
50,pmi,253.326,1.00E-05,1.00E-05,4.20E-05,crs,20news
51,pmi,115.62,1.00E-05,1.00E-05,4.20E-05,crs,20news
52,pmi,-46.6266,1.00E-05,1.00E-05,4.20E-05,crs,20news
53,pmi,-52.1951,1.00E-05,1.00E-05,4.20E-05,crs,20news
54,pmi,-72.9911,1.00E-05,1.00E-05,4.20E-05,crs,20news
55,pmi,166.083,1.00E-05,1.00E-05,4.20E-05,crs,20news
56,pmi,13.07772,1.00E-05,1.00E-05,4.20E-05,crs,20news
57,pmi,-39.3846,1.00E-05,1.00E-05,4.20E-05,crs,20news
58,pmi,-35.2061,1.00E-05,1.00E-05,4.20E-05,crs,20news
59,pmi,90.7732,1.00E-05,1.00E-05,4.20E-05,crs,20news
60,pmi,364.351,1.00E-05,1.00E-05,4.20E-05,crs,20news
61,pmi,53.8863,1.00E-05,1.00E-05,4.20E-05,crs,20news
62,pmi,51.4264,1.00E-05,1.00E-05,4.20E-05,crs,20news
63,pmi,21.2015,1.00E-05,1.00E-05,4.20E-05,crs,20news
64,pmi,-37.6926,1.00E-05,1.00E-05,4.20E-05,crs,20news
65,pmi,417.326,1.00E-05,1.00E-05,4.20E-05,crs,20news
66,pmi,50.5331,1.00E-05,1.00E-05,4.20E-05,crs,20news
67,pmi,49.7976,1.00E-05,1.00E-05,4.20E-05,crs,20news
68,pmi,2.65933,1.00E-05,1.00E-05,4.20E-05,crs,20news
69,pmi,66.9454,1.00E-05,1.00E-05,4.20E-05,crs,20news
70,pmi,-17.36,1.00E-05,1.00E-05,4.20E-05,crs,20news
71,pmi,100.9189,1.00E-05,1.00E-05,4.20E-05,crs,20news
72,pmi,96.6669,1.00E-05,1.00E-05,4.20E-05,crs,20news
0,pmi,40.5331,1.00E-05,1.00E-05,4.20E-05,null,20news
1,pmi,27.2424,1.00E-05,1.00E-05,4.20E-05,null,20news
2,pmi,-28.9092,1.00E-05,1.00E-05,4.20E-05,null,20news
3,pmi,52.7185,1.00E-05,1.00E-05,4.20E-05,null,20news
4,pmi,15.3492,1.00E-05,1.00E-05,4.20E-05,null,20news
5,pmi,64.9758,1.00E-05,1.00E-05,4.20E-05,null,20news
6,pmi,79.6752,1.00E-05,1.00E-05,4.20E-05,null,20news
7,pmi,82.1287,1.00E-05,1.00E-05,4.20E-05,null,20news
8,pmi,-27.36,1.00E-05,1.00E-05,4.20E-05,null,20news
9,pmi,76.9521,1.00E-05,1.00E-05,4.20E-05,null,20news
10,pmi,42.8528,1.00E-05,1.00E-05,4.20E-05,null,20news
11,pmi,50.5026,1.00E-05,1.00E-05,4.20E-05,null,20news
12,pmi,19.9728,1.00E-05,1.00E-05,4.20E-05,null,20news
13,pmi,39.6722,1.00E-05,1.00E-05,4.20E-05,null,20news
14,pmi,18.5291,1.00E-05,1.00E-05,4.20E-05,null,20news
15,pmi,-19.0238,1.00E-05,1.00E-05,4.20E-05,null,20news
16,pmi,67.8764,1.00E-05,1.00E-05,4.20E-05,null,20news
17,pmi,-1.94861,1.00E-05,1.00E-05,4.20E-05,null,20news
18,pmi,35.4299,1.00E-05,1.00E-05,4.20E-05,null,20news
19,pmi,45.3676,1.00E-05,1.00E-05,4.20E-05,null,20news
20,pmi,-36.7985,1.00E-05,1.00E-05,4.20E-05,null,20news
21,pmi,51.5047,1.00E-05,1.00E-05,4.20E-05,null,20news
22,pmi,39.3725,1.00E-05,1.00E-05,4.20E-05,null,20news
23,pmi,96.8291,1.00E-05,1.00E-05,4.20E-05,null,20news
24,pmi,98.9186,1.00E-05,1.00E-05,4.20E-05,null,20news
25,pmi,17.3975,1.00E-05,1.00E-05,4.20E-05,null,20news
26,pmi,202.616,1.00E-05,1.00E-05,4.20E-05,null,20news
27,pmi,257.63,1.00E-05,1.00E-05,4.20E-05,null,20news
28,pmi,35.8525,1.00E-05,1.00E-05,4.20E-05,null,20news
29,pmi,17.4559,1.00E-05,1.00E-05,4.20E-05,null,20news
30,pmi,50.4997,1.00E-05,1.00E-05,4.20E-05,null,20news
31,pmi,-17.5189,1.00E-05,1.00E-05,4.20E-05,null,20news
32,pmi,72.4478,1.00E-05,1.00E-05,4.20E-05,null,20news
33,pmi,18.0788,1.00E-05,1.00E-05,4.20E-05,null,20news
34,pmi,40.975,1.00E-05,1.00E-05,4.20E-05,null,20news
35,pmi,44.0401,1.00E-05,1.00E-05,4.20E-05,null,20news
36,pmi,11.515,1.00E-05,1.00E-05,4.20E-05,null,20news
37,pmi,162.969,1.00E-05,1.00E-05,4.20E-05,null,20news
38,pmi,-120.896,1.00E-05,1.00E-05,4.20E-05,null,20news
39,pmi,14.0397,1.00E-05,1.00E-05,4.20E-05,null,20news
40,pmi,-7.68167,1.00E-05,1.00E-05,4.20E-05,null,20news
41,pmi,94.8929,1.00E-05,1.00E-05,4.20E-05,null,20news
42,pmi,-16.32,1.00E-05,1.00E-05,4.20E-05,null,20news
43,pmi,136.957,1.00E-05,1.00E-05,4.20E-05,null,20news
44,pmi,23.3194,1.00E-05,1.00E-05,4.20E-05,null,20news
45,pmi,-122.3,1.00E-05,1.00E-05,4.20E-05,null,20news
46,pmi,121.494,1.00E-05,1.00E-05,4.20E-05,null,20news
47,pmi,24.7392,1.00E-05,1.00E-05,4.20E-05,null,20news
48,pmi,2.90804,1.00E-05,1.00E-05,4.20E-05,null,20news
49,pmi,-15.6212,1.00E-05,1.00E-05,4.20E-05,null,20news
50,pmi,230.217,1.00E-05,1.00E-05,4.20E-05,null,20news
51,pmi,-31.4953,1.00E-05,1.00E-05,4.20E-05,null,20news
52,pmi,28.2008,1.00E-05,1.00E-05,4.20E-05,null,20news
53,pmi,-52.2294,1.00E-05,1.00E-05,4.20E-05,null,20news
54,pmi,-76.0453,1.00E-05,1.00E-05,4.20E-05,null,20news
55,pmi,29.9847,1.00E-05,1.00E-05,4.20E-05,null,20news
56,pmi,-19.4422,1.00E-05,1.00E-05,4.20E-05,null,20news
57,pmi,28.1025,1.00E-05,1.00E-05,4.20E-05,null,20news
58,pmi,21.7835,1.00E-05,1.00E-05,4.20E-05,null,20news
59,pmi,91.88,1.00E-05,1.00E-05,4.20E-05,null,20news
60,pmi,21.7282,1.00E-05,1.00E-05,4.20E-05,null,20news
61,pmi,-31.792,1.00E-05,1.00E-05,4.20E-05,null,20news
62,pmi,17.0669,1.00E-05,1.00E-05,4.20E-05,null,20news
63,pmi,-116.561,1.00E-05,1.00E-05,4.20E-05,null,20news
64,pmi,-101.058,1.00E-05,1.00E-05,4.20E-05,null,20news
65,pmi,-5.92068,1.00E-05,1.00E-05,4.20E-05,null,20news
66,pmi,29.0789,1.00E-05,1.00E-05,4.20E-05,null,20news
67,pmi,46.8963,1.00E-05,1.00E-05,4.20E-05,null,20news
68,pmi,-29.408,1.00E-05,1.00E-05,4.20E-05,null,20news
69,pmi,6.38451,1.00E-05,1.00E-05,4.20E-05,null,20news
70,pmi,95.0087,1.00E-05,1.00E-05,4.20E-05,null,20news
71,pmi,68.2795,1.00E-05,1.00E-05,4.20E-05,null,20news
72,pmi,-14.4632,1.00E-05,1.00E-05,4.20E-05,null,20news
73,pmi,223.687,1.00E-05,1.00E-05,4.20E-05,null,20news
74,pmi,115.724,1.00E-05,1.00E-05,4.20E-05,null,20news
75,pmi,-11.5971,1.00E-05,1.00E-05,4.20E-05,null,20news
76,pmi,25.9591,1.00E-05,1.00E-05,4.20E-05,null,20news
77,pmi,65.1337,1.00E-05,1.00E-05,4.20E-05,null,20news
78,pmi,204.405,1.00E-05,1.00E-05,4.20E-05,null,20news
79,pmi,214.168,1.00E-05,1.00E-05,4.20E-05,null,20news
0,pmi,40.5331,1.00E-05,1.00E-05,4.20E-05,rand,20news
1,pmi,27.2424,1.00E-05,1.00E-05,4.20E-05,rand,20news
2,pmi,-28.9092,1.00E-05,1.00E-05,4.20E-05,rand,20news
3,pmi,52.7185,1.00E-05,1.00E-05,4.20E-05,rand,20news
4,pmi,1.07524,1.00E-05,1.00E-05,4.20E-05,rand,20news
5,pmi,64.9758,1.00E-05,1.00E-05,4.20E-05,rand,20news
6,pmi,94.4986,1.00E-05,1.00E-05,4.20E-05,rand,20news
7,pmi,82.1287,1.00E-05,1.00E-05,4.20E-05,rand,20news
8,pmi,75.5677,1.00E-05,1.00E-05,4.20E-05,rand,20news
9,pmi,42.8528,1.00E-05,1.00E-05,4.20E-05,rand,20news
10,pmi,50.5026,1.00E-05,1.00E-05,4.20E-05,rand,20news
11,pmi,-1.4067,1.00E-05,1.00E-05,4.20E-05,rand,20news
12,pmi,47.0772,1.00E-05,1.00E-05,4.20E-05,rand,20news
13,pmi,4.06568,1.00E-05,1.00E-05,4.20E-05,rand,20news
14,pmi,69.3118,1.00E-05,1.00E-05,4.20E-05,rand,20news
15,pmi,-1.14792,1.00E-05,1.00E-05,4.20E-05,rand,20news
16,pmi,35.4299,1.00E-05,1.00E-05,4.20E-05,rand,20news
17,pmi,45.3676,1.00E-05,1.00E-05,4.20E-05,rand,20news
18,pmi,-41.4892,1.00E-05,1.00E-05,4.20E-05,rand,20news
19,pmi,56.1447,1.00E-05,1.00E-05,4.20E-05,rand,20news
20,pmi,47.0255,1.00E-05,1.00E-05,4.20E-05,rand,20news
21,pmi,57.1481,1.00E-05,1.00E-05,4.20E-05,rand,20news
22,pmi,84.8501,1.00E-05,1.00E-05,4.20E-05,rand,20news
23,pmi,51.6985,1.00E-05,1.00E-05,4.20E-05,rand,20news
24,pmi,202.616,1.00E-05,1.00E-05,4.20E-05,rand,20news
25,pmi,257.63,1.00E-05,1.00E-05,4.20E-05,rand,20news
26,pmi,44.3952,1.00E-05,1.00E-05,4.20E-05,rand,20news
27,pmi,52.2214,1.00E-05,1.00E-05,4.20E-05,rand,20news
28,pmi,1.15404,1.00E-05,1.00E-05,4.20E-05,rand,20news
29,pmi,50.4997,1.00E-05,1.00E-05,4.20E-05,rand,20news
30,pmi,13.7384,1.00E-05,1.00E-05,4.20E-05,rand,20news
31,pmi,78.4777,1.00E-05,1.00E-05,4.20E-05,rand,20news
32,pmi,-29.8458,1.00E-05,1.00E-05,4.20E-05,rand,20news
33,pmi,-31.792,1.00E-05,1.00E-05,4.20E-05,rand,20news
34,pmi,-13.528,1.00E-05,1.00E-05,4.20E-05,rand,20news
35,pmi,-113.479,1.00E-05,1.00E-05,4.20E-05,rand,20news
36,pmi,-7.68167,1.00E-05,1.00E-05,4.20E-05,rand,20news
37,pmi,-95.2355,1.00E-05,1.00E-05,4.20E-05,rand,20news
38,pmi,-45.7012,1.00E-05,1.00E-05,4.20E-05,rand,20news
39,pmi,16.509,1.00E-05,1.00E-05,4.20E-05,rand,20news
40,pmi,70.9674,1.00E-05,1.00E-05,4.20E-05,rand,20news
41,pmi,25.3577,1.00E-05,1.00E-05,4.20E-05,rand,20news
42,pmi,56.2589,1.00E-05,1.00E-05,4.20E-05,rand,20news
43,pmi,115.34,1.00E-05,1.00E-05,4.20E-05,rand,20news
44,pmi,-22.2878,1.00E-05,1.00E-05,4.20E-05,rand,20news
45,pmi,18.5291,1.00E-05,1.00E-05,4.20E-05,rand,20news
46,pmi,101.357,1.00E-05,1.00E-05,4.20E-05,rand,20news
47,pmi,279.951,1.00E-05,1.00E-05,4.20E-05,rand,20news
48,pmi,167.276,1.00E-05,1.00E-05,4.20E-05,rand,20news
49,pmi,9.75111,1.00E-05,1.00E-05,4.20E-05,rand,20news
50,pmi,64.3769,1.00E-05,1.00E-05,4.20E-05,rand,20news
51,pmi,-136.641,1.00E-05,1.00E-05,4.20E-05,rand,20news
52,pmi,-52.3459,1.00E-05,1.00E-05,4.20E-05,rand,20news
53,pmi,3.60717,1.00E-05,1.00E-05,4.20E-05,rand,20news
54,pmi,164.388,1.00E-05,1.00E-05,4.20E-05,rand,20news
55,pmi,30.808,1.00E-05,1.00E-05,4.20E-05,rand,20news
56,pmi,-83.1139,1.00E-05,1.00E-05,4.20E-05,rand,20news
57,pmi,-171.197,1.00E-05,1.00E-05,4.20E-05,rand,20news
58,pmi,-79.6507,1.00E-05,1.00E-05,4.20E-05,rand,20news
59,pmi,181.317,1.00E-05,1.00E-05,4.20E-05,rand,20news
60,pmi,-44.884,1.00E-05,1.00E-05,4.20E-05,rand,20news
61,pmi,73.5277,1.00E-05,1.00E-05,4.20E-05,rand,20news
62,pmi,102.521,1.00E-05,1.00E-05,4.20E-05,rand,20news
63,pmi,107.758,1.00E-05,1.00E-05,4.20E-05,rand,20news
64,pmi,192.782,1.00E-05,1.00E-05,4.20E-05,rand,20news
65,pmi,17.2099,1.00E-05,1.00E-05,4.20E-05,rand,20news
66,pmi,-85.9503,1.00E-05,1.00E-05,4.20E-05,rand,20news
67,pmi,75.1089,1.00E-05,1.00E-05,4.20E-05,rand,20news
68,pmi,76.5583,1.00E-05,1.00E-05,4.20E-05,rand,20news
69,pmi,39.1358,1.00E-05,1.00E-05,4.20E-05,rand,20news
70,pmi,-14.0341,1.00E-05,1.00E-05,4.20E-05,rand,20news
71,pmi,-9.45191,1.00E-05,1.00E-05,4.20E-05,rand,20news
72,pmi,34.3448,1.00E-05,1.00E-05,4.20E-05,rand,20news
73,pmi,6.1928,1.00E-05,1.00E-05,4.20E-05,rand,20news
74,pmi,-10.8075,1.00E-05,1.00E-05,4.20E-05,rand,20news
75,pmi,106.207,1.00E-05,1.00E-05,4.20E-05,rand,20news
76,pmi,91.88,1.00E-05,1.00E-05,4.20E-05,rand,20news
0,pmi,40.5331,1.00E-05,1.00E-05,4.20E-05,rgs,20news
1,pmi,27.2424,1.00E-05,1.00E-05,4.20E-05,rgs,20news
2,pmi,-28.9092,1.00E-05,1.00E-05,4.20E-05,rgs,20news
3,pmi,52.7185,1.00E-05,1.00E-05,4.20E-05,rgs,20news
4,pmi,19.7515,1.00E-05,1.00E-05,4.20E-05,rgs,20news
5,pmi,14.5851,1.00E-05,1.00E-05,4.20E-05,rgs,20news
6,pmi,64.9758,1.00E-05,1.00E-05,4.20E-05,rgs,20news
7,pmi,174.997,1.00E-05,1.00E-05,4.20E-05,rgs,20news
8,pmi,82.1287,1.00E-05,1.00E-05,4.20E-05,rgs,20news
9,pmi,74.4107,1.00E-05,1.00E-05,4.20E-05,rgs,20news
10,pmi,42.8528,1.00E-05,1.00E-05,4.20E-05,rgs,20news
11,pmi,50.5026,1.00E-05,1.00E-05,4.20E-05,rgs,20news
12,pmi,19.9728,1.00E-05,1.00E-05,4.20E-05,rgs,20news
13,pmi,112.66,1.00E-05,1.00E-05,4.20E-05,rgs,20news
14,pmi,9.79721,1.00E-05,1.00E-05,4.20E-05,rgs,20news
15,pmi,4.06568,1.00E-05,1.00E-05,4.20E-05,rgs,20news
16,pmi,-4.37253,1.00E-05,1.00E-05,4.20E-05,rgs,20news
17,pmi,-1.94861,1.00E-05,1.00E-05,4.20E-05,rgs,20news
18,pmi,37.8624,1.00E-05,1.00E-05,4.20E-05,rgs,20news
19,pmi,45.3676,1.00E-05,1.00E-05,4.20E-05,rgs,20news
20,pmi,-51.7139,1.00E-05,1.00E-05,4.20E-05,rgs,20news
21,pmi,57.7786,1.00E-05,1.00E-05,4.20E-05,rgs,20news
22,pmi,51.4802,1.00E-05,1.00E-05,4.20E-05,rgs,20news
23,pmi,70.3765,1.00E-05,1.00E-05,4.20E-05,rgs,20news
24,pmi,192.267,1.00E-05,1.00E-05,4.20E-05,rgs,20news
25,pmi,15.4715,1.00E-05,1.00E-05,4.20E-05,rgs,20news
26,pmi,202.616,1.00E-05,1.00E-05,4.20E-05,rgs,20news
27,pmi,257.63,1.00E-05,1.00E-05,4.20E-05,rgs,20news
28,pmi,35.8525,1.00E-05,1.00E-05,4.20E-05,rgs,20news
29,pmi,21.664,1.00E-05,1.00E-05,4.20E-05,rgs,20news
30,pmi,50.4997,1.00E-05,1.00E-05,4.20E-05,rgs,20news
31,pmi,13.7384,1.00E-05,1.00E-05,4.20E-05,rgs,20news
32,pmi,80.7701,1.00E-05,1.00E-05,4.20E-05,rgs,20news
33,pmi,21.1254,1.00E-05,1.00E-05,4.20E-05,rgs,20news
34,pmi,40.975,1.00E-05,1.00E-05,4.20E-05,rgs,20news
35,pmi,140.421,1.00E-05,1.00E-05,4.20E-05,rgs,20news
36,pmi,122.495,1.00E-05,1.00E-05,4.20E-05,rgs,20news
37,pmi,-2.08088,1.00E-05,1.00E-05,4.20E-05,rgs,20news
38,pmi,-27.36,1.00E-05,1.00E-05,4.20E-05,rgs,20news
39,pmi,194.254,1.00E-05,1.00E-05,4.20E-05,rgs,20news
40,pmi,-1.03441,1.00E-05,1.00E-05,4.20E-05,rgs,20news
41,pmi,39.0486,1.00E-05,1.00E-05,4.20E-05,rgs,20news
42,pmi,-20.5459,1.00E-05,1.00E-05,4.20E-05,rgs,20news
43,pmi,251.81,1.00E-05,1.00E-05,4.20E-05,rgs,20news
44,pmi,2.90804,1.00E-05,1.00E-05,4.20E-05,rgs,20news
45,pmi,91.5185,1.00E-05,1.00E-05,4.20E-05,rgs,20news
46,pmi,-197.45,1.00E-05,1.00E-05,4.20E-05,rgs,20news
47,pmi,31.9703,1.00E-05,1.00E-05,4.20E-05,rgs,20news
48,pmi,-112.136,1.00E-05,1.00E-05,4.20E-05,rgs,20news
49,pmi,21.7835,1.00E-05,1.00E-05,4.20E-05,rgs,20news
50,pmi,350.393,1.00E-05,1.00E-05,4.20E-05,rgs,20news
51,pmi,-97.5607,1.00E-05,1.00E-05,4.20E-05,rgs,20news
52,pmi,-5.73071,1.00E-05,1.00E-05,4.20E-05,rgs,20news
53,pmi,112.994,1.00E-05,1.00E-05,4.20E-05,rgs,20news
54,pmi,-7.97496,1.00E-05,1.00E-05,4.20E-05,rgs,20news
55,pmi,70.2231,1.00E-05,1.00E-05,4.20E-05,rgs,20news
56,pmi,57.5354,1.00E-05,1.00E-05,4.20E-05,rgs,20news
57,pmi,266.13,1.00E-05,1.00E-05,4.20E-05,rgs,20news
58,pmi,15.4467,1.00E-05,1.00E-05,4.20E-05,rgs,20news
59,pmi,91.88,1.00E-05,1.00E-05,4.20E-05,rgs,20news
60,pmi,107.837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
61,pmi,180.338,1.00E-05,1.00E-05,4.20E-05,rgs,20news
62,pmi,88.2712,1.00E-05,1.00E-05,4.20E-05,rgs,20news
63,pmi,196.763,1.00E-05,1.00E-05,4.20E-05,rgs,20news
64,pmi,-13.1557,1.00E-05,1.00E-05,4.20E-05,rgs,20news
65,pmi,176.068,1.00E-05,1.00E-05,4.20E-05,rgs,20news
66,pmi,7.22144,1.00E-05,1.00E-05,4.20E-05,rgs,20news
67,pmi,43.8163,1.00E-05,1.00E-05,4.20E-05,rgs,20news
68,pmi,-15.3907,1.00E-05,1.00E-05,4.20E-05,rgs,20news
69,pmi,127.776,1.00E-05,1.00E-05,4.20E-05,rgs,20news
70,pmi,138.255,1.00E-05,1.00E-05,4.20E-05,rgs,20news
71,pmi,8.3171,1.00E-05,1.00E-05,4.20E-05,rgs,20news
72,pmi,78.0952,1.00E-05,1.00E-05,4.20E-05,rgs,20news
73,pmi,112.908,1.00E-05,1.00E-05,4.20E-05,rgs,20news
74,pmi,101.112,1.00E-05,1.00E-05,4.20E-05,rgs,20news
75,pmi,107.434,1.00E-05,1.00E-05,4.20E-05,rgs,20news
76,pmi,23.5234,1.00E-05,1.00E-05,4.20E-05,rgs,20news
77,pmi,26.0129,1.00E-05,1.00E-05,4.20E-05,rgs,20news
78,pmi,-118.786,1.00E-05,1.00E-05,4.20E-05,rgs,20news
79,pmi,20.1789,1.00E-05,1.00E-05,4.20E-05,rgs,20news
80,pmi,130.896,1.00E-05,1.00E-05,4.20E-05,rgs,20news
81,pmi,151.272,1.00E-05,1.00E-05,4.20E-05,rgs,20news
82,pmi,18.6167,1.00E-05,1.00E-05,4.20E-05,rgs,20news
83,pmi,100.097,1.00E-05,1.00E-05,4.20E-05,rgs,20news
84,pmi,124.837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
85,pmi,145.953,1.00E-05,1.00E-05,4.20E-05,rgs,20news
86,pmi,-58.7197,1.00E-05,1.00E-05,4.20E-05,rgs,20news
0,pmi,59.3997,1.00E-05,1.00E-05,4.20E-05,sa,20news
